Date,Open,High,Low,Close,Volume
2025-01-07,174.29,174.9,168.27,168.89,807360
2025-01-08,168.89,173.0,168.03,172.63,205393
2025-01-09,172.63,173.47,170.05,171.15,764408
2025-01-10,171.15,172.03,170.27,171.75,908529
2025-01-13,171.75,171.91,170.98,171.37,177632
2025-01-14,171.37,171.5,167.13,168.65,942514
2025-01-15,168.65,169.49,166.57,166.77,651408
2025-01-16,166.77,168.13,165.91,166.8,531432
2025-01-17,166.8,169.46,164.47,168.91,890141
2025-01-20,168.91,170.53,163.37,163.83,673366
2025-01-21,163.83,165.38,162.26,164.1,488171
2025-01-22,164.1,164.88,159.72,160.15,365823
2025-01-23,160.15,161.68,158.8,161.41,451833
2025-01-24,161.41,162.0,160.97,161.55,997331
2025-01-27,161.55,163.38,160.81,163.25,712655
2025-01-28,163.25,165.23,163.07,164.54,907330
2025-01-29,164.54,165.84,164.16,165.03,360017
2025-01-30,165.03,165.15,163.55,164.37,690642
2025-01-31,164.37,165.65,158.0,159.46,359019
2025-02-03,159.46,160.17,157.56,157.84,864467
2025-02-04,157.84,159.34,156.58,158.3,501895
2025-02-05,158.3,159.59,156.39,156.48,136136
2025-02-06,156.48,157.03,153.12,154.51,147723
2025-02-07,154.51,155.26,152.09,153.68,273737
2025-02-10,153.68,154.04,149.54,150.5,103941
2025-02-11,150.5,152.15,149.36,150.2,138115
2025-02-12,150.2,150.68,147.87,148.84,632766
2025-02-13,148.84,149.96,148.54,149.79,512704
2025-02-14,149.79,151.79,149.48,150.6,476531
2025-02-17,150.6,153.32,149.6,153.02,620215
2025-02-18,153.02,154.02,152.7,153.9,922344
2025-02-19,153.9,158.75,153.75,158.69,526751
2025-02-20,158.69,162.06,158.37,161.25,460705
2025-02-21,161.25,162.82,159.71,162.01,671166
2025-02-24,162.01,163.1,156.53,156.97,368804
2025-02-25,156.97,162.58,156.07,161.53,476560
2025-02-26,161.53,162.77,161.26,162.38,628435
2025-02-27,162.38,164.22,161.34,163.89,687189
2025-02-28,163.89,163.89,158.52,161.08,965594
2025-03-03,161.08,164.63,160.52,164.54,561465
2025-03-04,164.54,164.71,163.63,164.4,321329
2025-03-05,164.4,165.06,161.23,162.3,383005
2025-03-06,162.3,163.47,161.86,163.19,538804
2025-03-07,163.19,167.28,162.86,165.48,255695
2025-03-10,165.48,166.97,159.19,160.54,738258
2025-03-11,160.54,161.99,155.95,158.81,238251
2025-03-12,158.81,161.12,157.1,157.51,482023
2025-03-13,157.51,160.09,157.23,158.61,379865
2025-03-14,158.61,158.93,157.86,158.85,780873
2025-03-17,158.85,161.1,157.99,160.44,572579
2025-03-18,160.44,165.3,159.59,164.36,821467
2025-03-19,164.36,165.75,163.45,163.89,991289
2025-03-20,163.89,167.6,163.64,167.47,531746
2025-03-21,167.47,168.41,166.11,166.56,522394
2025-03-24,166.56,169.25,165.92,167.69,274948
2025-03-25,167.69,172.99,166.9,170.58,541177
2025-03-26,170.58,171.42,166.01,166.26,600555
2025-03-27,166.26,166.42,165.43,165.63,684234
2025-03-28,165.63,166.33,162.47,163.12,938254
2025-03-31,163.12,164.78,161.13,164.49,860030
2025-04-01,164.49,164.79,163.53,164.27,208149
2025-04-02,164.27,165.15,161.13,161.2,865246
2025-04-03,161.2,162.06,160.46,162.01,107692
2025-04-04,162.01,163.96,161.38,163.81,404970
2025-04-07,163.81,165.34,162.39,165.16,609871
2025-04-08,165.16,166.7,164.97,165.81,106583
2025-04-09,165.81,167.14,160.95,162.19,986289
2025-04-10,162.19,165.42,161.06,163.07,785289
2025-04-11,163.07,164.12,161.65,162.35,556404
2025-04-14,162.35,163.17,159.26,159.49,759172
2025-04-15,159.49,164.51,159.25,163.34,839323
2025-04-16,163.34,164.6,158.88,159.3,760378
2025-04-17,159.3,160.07,157.82,158.05,392734
2025-04-18,158.05,159.82,156.84,159.27,980125
2025-04-21,159.27,159.88,157.26,157.77,500026
2025-04-22,157.77,160.43,157.26,158.83,840324
2025-04-23,158.83,159.06,155.01,156.37,691323
2025-04-24,156.37,157.57,153.81,154.48,796348
2025-04-25,154.48,155.61,153.13,155.04,310287
2025-04-28,155.04,155.36,154.46,155.11,872312
2025-04-29,155.11,156.71,154.73,156.21,649551
2025-04-30,156.21,158.47,152.26,153.77,704451
2025-05-01,153.77,160.03,151.98,159.65,504074
2025-05-02,159.65,159.83,157.9,158.97,457246
2025-05-05,158.97,160.85,157.54,160.35,482399
2025-05-06,160.35,165.45,160.02,165.28,826688
2025-05-07,165.28,165.89,163.22,164.93,154261
2025-05-08,164.93,166.76,163.79,163.97,453132
2025-05-09,163.97,169.15,163.39,168.07,599328
2025-05-12,168.07,168.25,164.66,165.88,115901
2025-05-13,165.88,167.56,165.05,165.07,552800
2025-05-14,165.07,165.15,162.54,164.22,586770
2025-05-15,164.22,164.7,159.73,160.24,985593
2025-05-16,160.24,162.39,159.56,162.13,768086
2025-05-19,162.13,162.94,158.59,158.93,412313
2025-05-20,158.93,160.25,158.56,159.85,886882
2025-05-21,159.85,160.63,158.85,159.45,954941
2025-05-22,159.45,159.86,157.74,158.2,995231
2025-05-23,158.2,161.5,157.76,160.08,387054
2025-05-26,160.08,161.07,159.16,160.83,959814
2025-05-27,160.83,161.63,154.64,155.4,146123
2025-05-28,155.4,156.25,152.96,153.15,321459
2025-05-29,153.15,155.93,152.2,155.71,672007
2025-05-30,155.71,159.07,154.86,158.16,446053
2025-06-02,158.16,159.69,157.54,159.48,236336
2025-06-03,159.48,162.15,159.47,161.16,101494
2025-06-04,161.16,162.34,159.14,160.65,469121
2025-06-05,160.65,161.64,159.72,159.81,488194
2025-06-06,159.81,164.7,158.37,162.51,876945
2025-06-09,162.51,166.35,161.76,166.07,714932
2025-06-10,166.07,167.19,162.79,163.23,272221
2025-06-11,163.23,164.76,162.96,164.58,235408
2025-06-12,164.58,165.74,163.78,164.97,238200
2025-06-13,164.97,165.96,158.23,159.41,199566
2025-06-16,159.41,161.19,156.87,156.97,352600
2025-06-17,156.97,161.68,156.62,161.2,868032
2025-06-18,161.2,161.21,158.75,159.04,601241
2025-06-19,159.04,165.63,157.95,163.93,509011
2025-06-20,163.93,164.77,161.03,161.66,201670
2025-06-23,161.66,165.31,160.94,164.69,640660
2025-06-24,164.69,166.6,162.93,166.27,445001
2025-06-25,166.27,167.54,163.2,164.88,117130
2025-06-26,164.88,170.5,164.63,169.15,233145
2025-06-27,169.15,169.39,168.05,169.19,634447
2025-06-30,169.19,170.25,167.86,170.19,338489
2025-07-01,170.19,172.03,169.08,169.99,103606
2025-07-02,169.99,170.27,169.94,170.02,473541
2025-07-03,170.02,170.17,166.5,167.26,582580
2025-07-04,167.26,167.77,163.73,164.12,979038
2025-07-07,164.12,165.1,162.78,163.82,852620
2025-07-08,163.82,166.38,162.99,166.34,266722
2025-07-09,166.34,167.58,165.06,167.2,598186
2025-07-10,167.2,170.09,165.95,169.96,234806
2025-07-11,169.96,170.72,169.37,170.51,477345
2025-07-14,170.51,171.67,169.87,171.16,794995
2025-07-15,171.16,171.41,169.85,170.13,900690
2025-07-16,170.13,170.62,165.75,167.22,927918
2025-07-17,167.22,169.18,165.1,168.02,873084
2025-07-18,168.02,168.05,163.29,163.33,471700
2025-07-21,163.33,168.92,162.94,166.3,565317
2025-07-22,166.3,171.32,165.92,170.19,729541
2025-07-23,170.19,170.53,166.45,167.91,879015
2025-07-24,167.91,172.88,165.99,172.54,989220
2025-07-25,172.54,177.17,172.4,177.08,439430
2025-07-28,177.08,181.43,176.17,178.05,446208
2025-07-29,178.05,181.02,177.53,180.64,468225
2025-07-30,180.64,183.13,180.33,183.1,792026
2025-07-31,183.1,184.49,180.97,184.02,217997
2025-08-01,184.02,186.95,182.43,185.86,525591
2025-08-04,185.86,186.87,184.94,186.1,778154
2025-08-05,186.1,186.55,181.7,182.35,509232
2025-08-06,182.35,184.22,181.56,183.11,333495
2025-08-07,183.11,185.36,180.96,183.29,310628
2025-08-08,183.29,183.4,182.65,182.68,327192
2025-08-11,182.68,184.34,181.46,183.3,419358
2025-08-12,183.3,183.61,178.92,180.29,957699
2025-08-13,180.29,183.0,177.28,179.12,768665
2025-08-14,179.12,179.56,177.58,177.63,655080
2025-08-15,177.63,178.74,176.07,176.8,571625
2025-08-18,176.8,179.69,176.38,178.07,761616
2025-08-19,178.07,178.5,176.37,178.34,643028
2025-08-20,178.34,184.09,176.97,183.85,947384
2025-08-21,183.85,185.23,183.02,184.04,685625
2025-08-22,184.04,186.26,182.95,185.58,472211
2025-08-25,185.58,190.4,184.99,188.8,747947
2025-08-26,188.8,189.16,182.49,183.47,323565
2025-08-27,183.47,184.43,183.29,183.8,353998
2025-08-28,183.8,184.26,183.08,183.33,541547
2025-08-29,183.33,183.55,182.84,183.54,180473
2025-09-01,183.54,188.42,182.89,188.08,533827
2025-09-02,188.08,188.18,183.77,184.83,442120
2025-09-03,184.83,186.4,184.29,185.42,207057
2025-09-04,185.42,189.08,185.02,188.75,694402
2025-09-05,188.75,189.19,176.33,180.46,268515
2025-09-08,180.46,180.95,175.28,175.79,713681
2025-09-09,175.79,177.24,173.4,173.91,407248
2025-09-10,173.91,179.77,173.49,179.77,844597
2025-09-11,179.77,181.2,179.65,180.12,290759
2025-09-12,180.12,181.59,179.75,180.02,890317
2025-09-15,180.02,182.56,179.72,182.52,155856
2025-09-16,182.52,182.76,181.55,182.23,682895
2025-09-17,182.23,183.44,178.93,179.38,387240
2025-09-18,179.38,179.86,175.07,175.57,573006
2025-09-19,175.57,176.95,175.17,176.17,408442
2025-09-22,176.17,179.33,175.82,177.84,771762
2025-09-23,177.84,179.78,177.33,179.46,774656
2025-09-24,179.46,183.39,177.52,181.8,761250
2025-09-25,181.8,182.18,180.66,181.5,764659
2025-09-26,181.5,181.97,180.6,181.83,270545
2025-09-29,181.83,182.28,179.15,179.84,682364
2025-09-30,179.84,180.22,179.12,179.85,218165
2025-10-01,179.85,182.3,178.52,181.89,689965
2025-10-02,181.89,186.37,180.08,185.82,776121
2025-10-03,185.82,185.88,182.67,182.98,322012
2025-10-06,182.98,183.66,181.68,182.05,922950
2025-10-07,182.05,183.85,179.75,183.17,919294
2025-10-08,183.17,185.57,182.13,182.17,376941
2025-10-09,182.17,186.33,181.95,185.03,662930
2025-10-10,185.03,185.57,183.05,183.64,730721
2025-10-13,183.64,186.97,182.75,186.36,887596
2025-10-14,186.36,189.32,185.27,188.25,734190
2025-10-15,188.25,189.4,187.28,188.54,540841
2025-10-16,188.54,189.15,185.94,187.02,942478
2025-10-17,187.02,187.25,183.41,183.53,980383
2025-10-20,183.53,191.78,181.91,190.26,645598
2025-10-21,190.26,191.57,189.76,191.44,680337
2025-10-22,191.44,193.11,190.47,191.0,361633
2025-10-23,191.0,191.07,187.92,189.15,874512
2025-10-24,189.15,192.08,189.06,190.44,729903
2025-10-27,190.44,190.7,185.44,187.26,796902
2025-10-28,187.26,187.51,183.21,184.69,460973
2025-10-29,184.69,186.28,182.8,183.07,657701
2025-10-30,183.07,183.54,182.58,182.65,528559
2025-10-31,182.65,184.19,179.84,181.53,896364
2025-11-03,181.53,183.61,180.88,183.31,319290
2025-11-04,183.31,185.7,182.59,185.5,550689
2025-11-05,185.5,190.67,184.95,188.91,206413
2025-11-06,188.91,193.71,188.21,192.43,978997
2025-11-07,192.43,194.76,191.16,194.16,391371
2025-11-10,194.16,195.08,188.69,190.21,808717
2025-11-11,190.21,194.3,189.9,192.61,250651
2025-11-12,192.61,192.72,191.82,191.91,542131
2025-11-13,191.91,195.59,191.51,195.17,352514
2025-11-14,195.17,196.5,194.3,196.49,160766
2025-11-17,196.49,196.71,195.48,195.8,772059
2025-11-18,195.8,196.08,193.04,195.51,840814
2025-11-19,195.51,195.82,192.08,192.89,139104
2025-11-20,192.89,194.38,192.34,192.41,183480
2025-11-21,192.41,192.62,192.4,192.52,742919
2025-11-24,192.52,194.83,185.19,185.82,518211
2025-11-25,185.82,186.63,185.29,185.86,403522
2025-11-26,185.86,189.85,185.65,188.7,258662
2025-11-27,188.7,191.73,188.06,191.42,261611
2025-11-28,191.42,191.74,189.73,191.74,503856
2025-12-01,191.74,193.37,183.33,184.69,525839
2025-12-02,184.69,186.36,182.9,183.99,690466
2025-12-03,183.99,186.7,179.62,181.61,517727
2025-12-04,181.61,182.86,178.54,180.62,123919
2025-12-05,180.62,181.7,180.21,180.3,193433
2025-12-08,180.3,180.47,177.85,178.24,843950
2025-12-09,178.24,180.77,177.33,179.36,675438
2025-12-10,179.36,181.07,177.88,181.06,708987
2025-12-11,181.06,181.46,179.54,180.2,855851
2025-12-12,180.2,185.43,179.93,184.34,901237
2025-12-15,184.34,188.56,182.18,186.42,517508
2025-12-16,186.42,188.08,182.64,183.83,275937
2025-12-17,183.83,184.36,179.72,180.18,170014
2025-12-18,180.18,180.91,177.65,178.42,221222
2025-12-19,178.42,180.87,175.75,176.07,936405
2025-12-22,176.07,176.27,174.02,174.78,649436
2025-12-23,174.78,176.22,165.93,167.83,513848
2025-12-24,167.83,169.16,164.77,164.82,657612
2025-12-25,164.82,168.41,164.04,168.01,498345
2025-12-26,168.01,170.06,167.43,169.33,139757
2025-12-29,169.33,171.32,168.77,170.75,821208
2025-12-30,170.75,170.84,167.38,167.72,980770
2025-12-31,167.72,167.74,165.15,165.72,295172
2026-01-01,165.72,170.85,164.73,169.58,273887
2026-01-02,169.58,174.4,168.52,173.86,820606
2026-01-05,173.86,175.75,172.61,172.79,669834
2026-01-06,172.79,173.79,167.17,168.75,445323
2026-01-07,168.75,170.24,168.11,169.51,515636
2026-01-08,169.51,171.52,167.74,171.48,375115
2026-01-09,171.48,174.15,170.66,174.05,249456
2026-01-12,174.05,174.1,172.76,172.88,573565
2026-01-13,172.88,175.27,172.27,174.6,844110
2026-01-14,174.6,180.14,174.21,178.62,193529
2026-01-15,178.62,178.65,176.31,176.95,931510
2026-01-16,176.95,181.64,176.72,181.25,402016
2026-01-19,181.25,183.44,174.49,175.35,769113
2026-01-20,175.35,175.77,173.96,175.51,892527
2026-01-21,175.51,181.65,175.33,180.79,890887
2026-01-22,180.79,181.21,177.29,179.6,293372
2026-01-23,179.6,183.57,178.88,181.87,582839
2026-01-26,181.87,182.93,178.66,178.72,621649
2026-01-27,178.72,179.37,171.08,171.89,437017
2026-01-28,171.89,174.45,170.21,171.24,919069
2026-01-29,171.24,171.6,162.89,164.11,482481
2026-01-30,164.11,166.75,163.71,166.09,735491
2026-02-02,166.09,170.86,165.71,170.66,373416
2026-02-03,170.66,171.88,166.08,166.86,663974
2026-02-04,166.86,168.42,166.58,166.8,701497
2026-02-05,166.8,169.52,165.21,169.23,502603
2026-02-06,169.23,173.02,168.13,171.11,225661
2026-02-09,171.11,173.64,170.69,173.36,473412
2026-02-10,173.36,175.26,170.54,174.58,976975
2026-02-11,174.58,175.41,173.57,174.02,427994
2026-02-12,174.02,175.09,170.23,172.64,132308
2026-02-13,172.64,174.25,171.69,173.49,569876
2026-02-16,173.49,174.07,171.49,172.83,912690
2026-02-17,172.83,175.73,172.35,173.74,749952
2026-02-18,173.74,174.17,172.16,172.42,581408
2026-02-19,172.42,173.37,169.65,171.45,359903
2026-02-20,171.45,171.83,169.31,170.47,379588
2026-02-23,170.47,175.14,169.49,173.87,586711
2026-02-24,173.87,176.45,172.19,176.03,847017
2026-02-25,176.03,176.41,175.38,175.97,449254
2026-02-26,175.97,178.29,174.67,176.73,589146
2026-02-27,176.73,177.07,168.96,169.13,351930
2026-03-02,169.13,170.64,168.03,169.37,425439
2026-03-03,169.37,171.16,168.69,170.23,851644
2026-03-04,170.23,170.7,166.93,168.84,650998
2026-03-05,168.84,174.17,168.66,173.56,697843
2026-03-06,173.56,174.79,169.55,169.89,942559
2026-03-09,169.89,170.39,168.78,169.37,233734
2026-03-10,169.37,170.68,169.36,170.02,611712
2026-03-11,170.02,171.75,167.74,171.33,686702
2026-03-12,171.33,175.97,170.45,174.57,877723
2026-03-13,174.57,181.45,173.55,180.4,864449
2026-03-16,180.4,180.63,179.39,179.82,440478
2026-03-17,179.82,183.79,178.83,183.6,245884
2026-03-18,183.6,186.85,182.77,186.13,491283
2026-03-19,186.13,187.17,184.41,185.38,629959
2026-03-20,185.38,186.13,184.89,186.04,547882
2026-03-23,186.04,187.43,176.54,177.79,929553
2026-03-24,177.79,180.23,176.25,178.75,479589
2026-03-25,178.75,179.06,175.87,178.36,115590
2026-03-26,178.36,179.0,177.19,177.54,522104
2026-03-27,177.54,179.01,177.12,178.9,913055
2026-03-30,178.9,181.37,178.5,178.59,485352
2026-03-31,178.59,183.76,177.56,183.38,936939
2026-04-01,183.38,183.88,179.94,181.03,964528
2026-04-02,181.03,182.53,179.55,181.14,579187
2026-04-03,181.14,181.26,175.11,176.33,293945
2026-04-06,176.33,178.73,176.1,176.3,759199
2026-04-07,176.3,183.38,175.89,181.84,345327
2026-04-08,181.84,186.99,181.23,186.5,270148
2026-04-09,186.5,188.29,185.59,187.42,894543
2026-04-10,187.42,191.43,187.05,189.89,450172
2026-04-13,189.89,189.91,187.42,188.13,346086
2026-04-14,188.13,188.53,183.86,185.11,316224
2026-04-15,185.11,185.9,180.6,181.91,803990
2026-04-16,181.91,182.6,178.92,180.37,263517
2026-04-17,180.37,180.91,177.52,179.8,258720
2026-04-20,179.8,181.95,179.54,179.68,428946
2026-04-21,179.68,182.12,177.53,181.16,217801
2026-04-22,181.16,181.39,175.81,176.59,428463
2026-04-23,176.59,178.63,174.41,175.75,548138
2026-04-24,175.75,176.0,168.3,168.5,553852
2026-04-27,168.5,172.44,168.33,171.23,812306
2026-04-28,171.23,171.86,165.17,165.75,506218
2026-04-29,165.75,169.34,163.75,168.19,611350
2026-04-30,168.19,168.94,164.06,165.77,793490
2026-05-01,165.77,169.8,164.93,169.54,995341
2026-05-04,169.54,170.25,168.15,170.14,666033
2026-05-05,170.14,170.96,165.03,165.59,944924
2026-05-06,165.59,168.13,164.87,166.58,666446
2026-05-07,166.58,167.95,165.03,165.66,954364
2026-05-08,165.66,166.43,163.05,163.85,981216
2026-05-11,163.85,163.99,162.09,162.89,338240
2026-05-12,162.89,163.81,159.47,160.09,407997
2026-05-13,160.09,161.18,158.56,160.48,968066
2026-05-14,160.48,160.75,160.15,160.54,620940
2026-05-15,160.54,161.75,157.01,157.04,440486
2026-05-18,157.04,161.55,156.71,159.46,287952
2026-05-19,159.46,159.99,158.42,159.09,287198
2026-05-20,159.09,160.64,156.57,158.81,312917
2026-05-21,158.81,159.24,155.14,156.46,269952
2026-05-22,156.46,156.63,152.47,153.15,220836
2026-05-25,153.15,154.49,152.93,154.19,984688
2026-05-26,154.19,158.83,154.14,157.84,972558
2026-05-27,157.84,162.18,157.55,160.84,188009
2026-05-28,160.84,164.6,160.65,164.11,290578
2026-05-29,164.11,164.4,162.92,163.17,916844
2026-06-01,163.17,163.24,162.4,163.06,562079
2026-06-02,163.06,171.93,162.75,170.19,461843
2026-06-03,170.19,170.78,168.2,168.25,490121
2026-06-04,168.25,171.41,167.11,171.22,804614
2026-06-05,171.22,172.85,164.81,165.2,872435
2026-06-08,165.2,166.02,162.03,162.17,880681
2026-06-09,162.17,162.45,161.08,162.13,195352
2026-06-10,162.13,164.51,161.93,164.5,755537
2026-06-11,164.5,165.0,158.49,160.87,481248
2026-06-12,160.87,160.92,157.16,157.27,206059
2026-06-15,157.27,160.2,156.62,160.03,964905
2026-06-16,160.03,163.6,159.66,163.08,921838
2026-06-17,163.08,164.62,162.13,162.51,508412
2026-06-18,162.51,164.46,160.18,164.34,964563
2026-06-19,164.34,164.44,159.85,161.63,163932
2026-06-22,161.63,161.84,159.94,159.94,987965
2026-06-23,159.94,161.29,159.85,160.62,649055
2026-06-24,160.62,161.37,160.4,160.94,981980
2026-06-25,160.94,161.9,156.69,157.04,941359
2026-06-26,157.04,158.46,155.41,156.38,846635
2026-06-29,156.38,157.53,154.52,155.12,507215
2026-06-30,155.12,155.35,153.74,153.87,413448
2026-07-01,153.87,156.38,152.42,155.88,572298
2026-07-02,155.88,157.05,154.25,154.64,879947
2026-07-03,154.64,156.84,151.95,153.56,466870
2026-07-06,153.56,154.01,150.83,150.96,124463
2026-07-07,150.96,151.17,143.97,145.69,210797
2026-07-08,145.69,147.16,145.55,146.26,504579
2026-07-09,146.26,148.26,144.42,144.99,215645
2026-07-10,144.99,145.1,142.28,142.79,226924
2026-07-13,142.79,143.3,140.51,141.65,219851
2026-07-14,141.65,142.22,137.05,138.68,181001
2026-07-15,138.68,141.11,137.9,141.03,761403
2026-07-16,141.03,141.22,140.95,141.18,622216
2026-07-17,141.18,141.37,139.9,141.12,473100
2026-07-20,141.12,144.21,140.96,143.05,502653
